User_ID,Age,Income,City_Tier,Device_Type,Traffic_Source,Pages_Viewed,Products_Viewed,Time_On_Site,Previous_Purchases,Discount_Seen,Browser_Version,Campaign_Code,Converted
U02587,28,80871,Tier1,Mobile,Social,9,9,10,0,1,Chrome_v120,CAMP_C,0
U02588,39,59960,Tier2,Desktop,Social,11,7,146,3,0,Edge_v119,CAMP_B,0
U02589,23,60886,Tier1,Desktop,Social,10,5,139,1,1,Edge_v119,CAMP_B,0
U02590,39,31968,Tier3,Mobile,Organic,7,3,28,4,0,Chrome_v120,CAMP_D,0
U02591,40,47613,Tier3,Desktop,Organic,7,6,93,1,0,Safari_v17,CAMP_A,0
U02592,45,61742,Tier3,Desktop,Organic,8,6,129,0,0,Firefox_v121,CAMP_B,0
U02593,23,137191,Tier2,Mobile,Paid,8,4,10,2,0,Chrome_v120,CAMP_B,0
U02594,19,46257,Tier2,Mobile,Email,8,3,67,5,1,Edge_v119,CAMP_D,0
U02595,37,113277,Tier1,Desktop,Social,7,1,460,0,0,Edge_v119,CAMP_C,0
U02596,32,57005,Tier3,Desktop,Direct,4,2,364,1,0,Firefox_v121,CAMP_B,0
U02597,64,126264,Tier1,Mobile,Organic,12,4,146,2,1,Edge_v119,CAMP_A,0
U02598,39,89862,Tier2,Desktop,Organic,6,8,315,1,0,Edge_v119,CAMP_D,0
U02599,35,86294,Tier1,Mobile,Social,7,3,618,2,0,Firefox_v121,CAMP_B,0
U02600,33,107720,Tier1,Mobile,Organic,4,8,417,2,0,Edge_v119,CAMP_D,0
U02601,22,98705,Tier2,Mobile,Paid,9,5,211,3,0,Edge_v119,CAMP_B,0
U02602,40,113355,Tier1,Mobile,Paid,9,8,896,1,0,Safari_v17,CAMP_B,0
U02603,34,215143,Tier3,Desktop,Organic,7,6,181,9,0,Chrome_v120,CAMP_D,0
U02604,34,157966,Tier2,Tablet,Social,12,8,348,1,1,Safari_v17,CAMP_A,0
U02605,35,79209,Tier1,Mobile,Paid,8,5,279,2,1,Safari_v17,CAMP_A,1
U02606,37,45933,Tier2,Mobile,Social,11,9,144,5,1,Edge_v119,CAMP_C,1
U02607,18,74596,Tier1,Desktop,Email,13,10,400,1,0,Chrome_v120,CAMP_B,0
U02608,43,20000,Tier1,Desktop,Organic,10,4,325,4,1,Chrome_v120,CAMP_C,1
U02609,26,98458,Tier3,Desktop,Direct,10,5,10,0,1,Edge_v119,CAMP_D,0
U02610,33,31697,Tier1,Desktop,Paid,6,6,12,3,0,Safari_v17,CAMP_C,0
U02611,47,117417,Tier3,Mobile,Direct,6,6,651,0,1,Safari_v17,CAMP_D,0
U02612,52,196452,Tier1,Desktop,Organic,8,6,10,3,0,Safari_v17,CAMP_A,0
U02613,18,25070,Tier1,Mobile,Social,7,6,140,2,0,Chrome_v120,CAMP_D,0
U02614,35,58093,Tier3,Mobile,Paid,7,2,144,1,1,Edge_v119,CAMP_D,0
U02615,37,31613,Tier2,Mobile,Email,10,5,37,2,0,Chrome_v120,CAMP_C,0
U02616,19,21226,Tier1,Mobile,Social,13,6,226,0,1,Safari_v17,CAMP_B,0
U02617,43,56173,Tier2,Tablet,Paid,9,11,60,2,0,Chrome_v120,CAMP_C,0
U02618,36,87649,Tier1,Desktop,Direct,11,3,217,1,1,Chrome_v120,CAMP_A,0
U02619,36,94149,Tier3,Mobile,Paid,13,3,169,1,1,Edge_v119,CAMP_A,1
U02620,25,65667,Tier2,Mobile,Organic,9,2,110,4,0,Edge_v119,CAMP_A,0
U02621,39,22058,Tier3,Mobile,Social,6,8,116,1,0,Chrome_v120,CAMP_B,0
U02622,43,64474,Tier3,Mobile,Social,8,7,28,2,1,Firefox_v121,CAMP_C,0
U02623,36,24452,Tier2,Desktop,Paid,6,8,693,2,0,Edge_v119,CAMP_D,0
U02624,29,25433,Tier3,Tablet,Paid,5,3,154,1,0,Firefox_v121,CAMP_D,0
U02625,30,32922,Tier2,Tablet,Direct,6,2,722,2,1,Edge_v119,CAMP_B,0
U02626,37,112407,Tier3,Desktop,Social,8,7,48,2,1,Safari_v17,CAMP_A,0
U02627,35,83046,Tier1,Desktop,Organic,9,8,132,2,0,Firefox_v121,CAMP_B,0
U02628,44,72660,Tier2,Mobile,Organic,8,3,811,7,1,Safari_v17,CAMP_D,0
U02629,30,35683,Tier2,Mobile,Direct,6,5,537,1,0,Safari_v17,CAMP_A,0
U02630,22,47445,Tier2,Mobile,Social,11,7,423,5,1,Chrome_v120,CAMP_B,0
U02631,38,26315,Tier2,Desktop,Direct,7,4,125,4,0,Safari_v17,CAMP_D,0
U02632,30,135751,Tier3,Desktop,Paid,6,3,11,1,1,Safari_v17,CAMP_D,0
U02633,42,223765,Tier1,Mobile,Social,5,3,78,2,0,Safari_v17,CAMP_B,1
U02634,35,83613,Tier1,Mobile,Social,6,6,730,1,1,Safari_v17,CAMP_D,0
U02635,41,92878,Tier3,Mobile,Organic,7,1,308,4,0,Chrome_v120,CAMP_C,0
U02636,24,54427,Tier2,Tablet,Social,9,6,10,8,0,Chrome_v120,CAMP_C,0
U02637,36,22659,Tier3,Mobile,Social,10,4,45,1,0,Safari_v17,CAMP_A,0
U02638,28,36084,Tier3,Desktop,Paid,7,5,288,2,1,Firefox_v121,CAMP_C,0
U02639,22,45286,Tier3,Desktop,Email,9,3,141,2,0,Edge_v119,CAMP_C,0
U02640,26,47517,Tier3,Mobile,Email,7,3,743,0,1,Firefox_v121,CAMP_B,0
U02641,29,41388,Tier1,Desktop,Email,8,6,72,3,1,Safari_v17,CAMP_A,0
U02642,47,61614,Tier1,Desktop,Email,4,6,62,2,1,Chrome_v120,CAMP_B,0
U02643,29,35950,Tier3,Mobile,Paid,8,5,146,1,0,Safari_v17,CAMP_B,0
U02644,22,219835,Tier2,Tablet,Paid,4,3,575,0,1,Safari_v17,CAMP_C,0
U02645,36,26390,Tier1,Mobile,Email,5,4,109,0,0,Chrome_v120,CAMP_C,0
U02646,35,101965,Tier2,Mobile,Paid,8,4,81,1,1,Firefox_v121,CAMP_D,0
U02647,30,51168,Tier3,Desktop,Organic,9,4,351,0,0,Edge_v119,CAMP_D,0
U02648,33,79037,Tier2,Desktop,Paid,9,5,10,1,0,Safari_v17,CAMP_A,0
U02649,44,81216,Tier2,Tablet,Organic,4,1,173,2,0,Chrome_v120,CAMP_C,0
U02650,41,65790,Tier2,Desktop,Social,9,5,1266,1,0,Edge_v119,CAMP_D,0
U02651,40,30332,Tier1,Tablet,Paid,12,3,118,4,1,Edge_v119,CAMP_B,0
U02652,23,49058,Tier2,Desktop,Organic,6,3,272,1,1,Edge_v119,CAMP_C,1
U02653,63,66267,Tier2,Desktop,Direct,9,5,190,4,0,Chrome_v120,CAMP_A,0
U02654,45,63822,Tier1,Desktop,Email,7,5,659,1,1,Safari_v17,CAMP_A,0
U02655,40,32406,Tier3,Mobile,Email,7,6,15,3,0,Chrome_v120,CAMP_B,0
U02656,23,129926,Tier2,Tablet,Social,3,9,461,2,1,Safari_v17,CAMP_D,0
U02657,44,20000,Tier3,Mobile,Email,6,7,163,0,0,Firefox_v121,CAMP_B,0
U02658,29,51530,Tier3,Mobile,Email,10,5,10,1,1,Edge_v119,CAMP_D,0
U02659,33,34448,Tier1,Mobile,Social,8,6,281,0,0,Safari_v17,CAMP_C,0
U02660,18,66789,Tier2,Desktop,Direct,4,8,285,0,0,Firefox_v121,CAMP_A,0
U02661,22,110198,Tier2,Mobile,Organic,10,8,275,7,0,Chrome_v120,CAMP_D,0
U02662,39,25740,Tier3,Mobile,Direct,7,3,510,3,1,Edge_v119,CAMP_B,0
U02663,45,245772,Tier1,Desktop,Paid,11,4,173,2,1,Safari_v17,CAMP_C,0
U02664,41,67582,Tier2,Mobile,Paid,8,5,304,3,0,Edge_v119,CAMP_D,0
U02665,41,75284,Tier2,Desktop,Organic,9,2,10,3,0,Edge_v119,CAMP_C,0
U02666,34,25239,Tier1,Mobile,Paid,7,4,406,2,1,Edge_v119,CAMP_C,0
U02667,30,58224,Tier1,Mobile,Social,11,3,16,1,1,Chrome_v120,CAMP_B,0
U02668,37,107259,Tier2,Mobile,Direct,4,11,605,0,1,Edge_v119,CAMP_B,1
U02669,43,67910,Tier3,Desktop,Direct,11,1,306,0,1,Safari_v17,CAMP_C,0
U02670,35,65128,Tier2,Mobile,Direct,8,3,161,4,0,Chrome_v120,CAMP_C,0
U02671,47,58039,Tier2,Tablet,Paid,10,2,337,2,0,Firefox_v121,CAMP_D,0
U02672,32,26191,Tier2,Mobile,Direct,5,5,75,1,1,Safari_v17,CAMP_B,0
U02673,25,26102,Tier3,Mobile,Paid,8,8,231,1,0,Chrome_v120,CAMP_D,0
U02674,34,120764,Tier1,Mobile,Email,11,5,395,1,1,Safari_v17,CAMP_A,0
U02675,36,101658,Tier3,Mobile,Organic,9,5,26,2,0,Safari_v17,CAMP_D,0
U02676,34,111097,Tier1,Desktop,Paid,7,6,25,3,0,Firefox_v121,CAMP_C,0
U02677,47,36545,Tier2,Desktop,Direct,8,6,680,2,1,Chrome_v120,CAMP_A,0
U02678,43,54472,Tier1,Desktop,Direct,9,3,566,1,0,Edge_v119,CAMP_D,0
U02679,20,125376,Tier1,Mobile,Social,6,4,123,2,1,Safari_v17,CAMP_A,0
U02680,50,28647,Tier2,Mobile,Email,9,3,344,1,1,Safari_v17,CAMP_B,0
U02681,18,117939,Tier1,Mobile,Organic,10,7,275,1,0,Safari_v17,CAMP_D,0
U02682,56,42112,Tier3,Tablet,Social,11,7,382,0,0,Safari_v17,CAMP_D,0
U02683,32,35841,Tier1,Mobile,Social,10,4,111,2,1,Safari_v17,CAMP_B,0
U02684,33,58738,Tier2,Desktop,Organic,7,8,187,0,1,Chrome_v120,CAMP_D,0
U02685,34,30631,Tier2,Mobile,Organic,2,3,103,2,0,Safari_v17,CAMP_A,0
U02686,38,20000,Tier1,Mobile,Organic,9,6,459,5,1,Safari_v17,CAMP_B,0
U02687,34,62668,Tier1,Mobile,Social,8,3,74,2,1,Safari_v17,CAMP_A,1
U02688,33,82500,Tier2,Mobile,Organic,9,2,696,0,0,Edge_v119,CAMP_D,0
U02689,48,124141,Tier2,Desktop,Paid,6,6,583,3,0,Edge_v119,CAMP_D,0
U02690,40,86179,Tier2,Mobile,Paid,5,2,406,3,1,Chrome_v120,CAMP_D,0
U02691,25,194704,Tier2,Desktop,Social,6,7,1064,0,1,Safari_v17,CAMP_D,0
U02692,42,135488,Tier2,Mobile,Social,6,6,233,3,0,Safari_v17,CAMP_A,0
U02693,40,93232,Tier1,Tablet,Social,8,4,114,2,0,Firefox_v121,CAMP_D,0
U02694,29,79314,Tier2,Mobile,Paid,6,4,359,1,1,Edge_v119,CAMP_B,0
U02695,42,125249,Tier3,Desktop,Paid,4,6,1333,1,0,Firefox_v121,CAMP_B,0
U02696,33,20000,Tier2,Desktop,Paid,12,6,221,1,1,Safari_v17,CAMP_C,0
U02697,32,44889,Tier2,Tablet,Email,6,4,101,2,0,Safari_v17,CAMP_B,0
U02698,32,20000,Tier2,Mobile,Paid,6,8,42,1,0,Firefox_v121,CAMP_C,0
U02699,18,89130,Tier3,Desktop,Organic,10,4,504,2,0,Chrome_v120,CAMP_B,1
U02700,29,38343,Tier3,Mobile,Social,13,8,116,2,0,Chrome_v120,CAMP_B,0
U02701,42,366513,Tier2,Mobile,Paid,7,3,410,1,0,Firefox_v121,CAMP_D,1
U02702,34,43881,Tier3,Mobile,Email,7,3,861,3,1,Safari_v17,CAMP_B,0
U02703,22,63819,Tier1,Mobile,Paid,10,3,10,3,0,Firefox_v121,CAMP_D,0
U02704,44,47034,Tier1,Tablet,Social,6,7,31,5,0,Edge_v119,CAMP_D,0
U02705,32,44654,Tier3,Mobile,Organic,16,13,44,4,0,Chrome_v120,CAMP_B,0
U02706,22,28341,Tier3,Desktop,Paid,7,4,290,1,0,Firefox_v121,CAMP_A,0
U02707,57,27775,Tier1,Desktop,Paid,4,4,1004,2,0,Chrome_v120,CAMP_D,0
U02708,24,20000,Tier1,Mobile,Email,12,4,151,4,0,Edge_v119,CAMP_B,0
U02709,43,83056,Tier1,Desktop,Direct,6,3,274,0,1,Safari_v17,CAMP_A,0
U02710,27,46407,Tier1,Mobile,Paid,15,5,284,2,1,Safari_v17,CAMP_B,0
U02711,36,191028,Tier3,Desktop,Email,9,5,310,2,0,Safari_v17,CAMP_B,0
U02712,25,28382,Tier2,Mobile,Social,10,4,253,3,1,Chrome_v120,CAMP_A,0
U02713,22,145188,Tier2,Tablet,Direct,5,11,1120,1,1,Edge_v119,CAMP_B,0
U02714,40,153791,Tier2,Desktop,Email,7,4,94,4,1,Firefox_v121,CAMP_D,1
U02715,39,128827,Tier1,Tablet,Organic,7,8,33,2,1,Safari_v17,CAMP_C,0
U02716,46,68932,Tier1,Mobile,Social,10,3,74,1,0,Chrome_v120,CAMP_C,0
U02717,34,48877,Tier2,Mobile,Paid,4,4,132,4,0,Safari_v17,CAMP_B,0
U02718,57,128751,Tier3,Mobile,Organic,9,3,461,3,1,Edge_v119,CAMP_C,0
U02719,37,37239,Tier3,Mobile,Organic,6,3,366,3,0,Firefox_v121,CAMP_C,0
U02720,40,70433,Tier1,Mobile,Direct,5,5,195,2,1,Safari_v17,CAMP_C,0
U02721,21,58322,Tier3,Desktop,Direct,3,6,454,1,0,Edge_v119,CAMP_D,0
U02722,28,35071,Tier3,Mobile,Email,9,5,63,1,1,Chrome_v120,CAMP_D,0
U02723,40,70744,Tier3,Mobile,Direct,6,10,1074,1,0,Edge_v119,CAMP_C,0
U02724,34,93442,Tier2,Desktop,Email,9,2,120,0,0,Chrome_v120,CAMP_A,0
U02725,36,34252,Tier2,Desktop,Organic,9,5,261,2,1,Safari_v17,CAMP_A,1
U02726,26,78910,Tier2,Mobile,Organic,7,2,18,3,0,Safari_v17,CAMP_A,1
U02727,36,20000,Tier1,Mobile,Organic,13,9,100,4,0,Edge_v119,CAMP_D,1
U02728,36,31904,Tier1,Mobile,Organic,8,4,39,1,1,Chrome_v120,CAMP_D,0
U02729,23,45505,Tier1,Mobile,Organic,10,4,292,4,1,Edge_v119,CAMP_D,0
U02730,41,74191,Tier2,Desktop,Paid,7,2,48,0,1,Edge_v119,CAMP_D,0
U02731,18,100870,Tier3,Mobile,Email,8,7,103,2,0,Safari_v17,CAMP_C,0
U02732,36,62924,Tier2,Desktop,Email,5,6,181,3,1,Safari_v17,CAMP_D,0
U02733,52,84116,Tier1,Desktop,Social,8,3,700,2,1,Safari_v17,CAMP_C,0
U02734,41,54374,Tier3,Desktop,Direct,9,9,23,1,0,Edge_v119,CAMP_A,0
U02735,41,76332,Tier3,Mobile,Paid,10,7,220,1,0,Edge_v119,CAMP_C,0
U02736,26,73950,Tier3,Mobile,Email,11,9,347,1,0,Firefox_v121,CAMP_A,0
U02737,52,44116,Tier3,Desktop,Paid,8,7,555,4,0,Firefox_v121,CAMP_D,0
U02738,48,48376,Tier2,Mobile,Organic,9,1,91,1,1,Edge_v119,CAMP_A,0
U02739,26,85825,Tier3,Mobile,Direct,6,7,10,4,0,Firefox_v121,CAMP_A,0
U02740,30,177593,Tier1,Mobile,Paid,8,2,26,4,1,Edge_v119,CAMP_C,0
U02741,47,123511,Tier2,Mobile,Paid,8,4,217,1,0,Safari_v17,CAMP_A,0
U02742,52,30410,Tier1,Desktop,Paid,8,3,856,2,1,Chrome_v120,CAMP_B,0
U02743,22,30474,Tier1,Mobile,Social,6,6,276,6,0,Safari_v17,CAMP_A,1
U02744,24,43417,Tier1,Mobile,Direct,8,4,305,3,0,Edge_v119,CAMP_D,0
U02745,33,63535,Tier2,Mobile,Organic,5,6,396,4,1,Safari_v17,CAMP_A,0
U02746,18,61633,Tier3,Desktop,Email,12,5,116,1,1,Edge_v119,CAMP_B,0
U02747,35,126016,Tier2,Desktop,Organic,2,2,183,4,1,Edge_v119,CAMP_C,0
U02748,46,130231,Tier1,Desktop,Paid,13,2,74,5,0,Firefox_v121,CAMP_A,0
U02749,20,60078,Tier3,Mobile,Organic,15,8,302,2,1,Edge_v119,CAMP_B,0
U02750,36,52228,Tier2,Mobile,Email,7,2,842,5,0,Chrome_v120,CAMP_D,0
U02751,29,81637,Tier2,Mobile,Organic,17,9,99,0,1,Firefox_v121,CAMP_D,0
U02752,51,113314,Tier2,Desktop,Social,10,5,535,5,0,Chrome_v120,CAMP_C,0
U02753,29,83404,Tier1,Desktop,Organic,12,4,682,1,0,Edge_v119,CAMP_D,1
U02754,50,46215,Tier2,Desktop,Organic,11,7,607,3,1,Safari_v17,CAMP_B,0
U02755,29,41466,Tier3,Mobile,Email,6,2,63,2,1,Edge_v119,CAMP_A,0
U02756,42,30749,Tier1,Desktop,Organic,13,2,207,2,1,Edge_v119,CAMP_B,0
U02757,37,67244,Tier2,Mobile,Organic,9,7,93,4,0,Safari_v17,CAMP_C,0
U02758,33,87018,Tier3,Desktop,Organic,12,10,171,1,0,Safari_v17,CAMP_A,0
U02759,27,93051,Tier3,Mobile,Social,6,5,434,5,0,Chrome_v120,CAMP_B,0
U02760,38,119498,Tier1,Desktop,Social,3,5,117,0,1,Firefox_v121,CAMP_C,1
U02761,30,145537,Tier1,Mobile,Organic,8,4,595,2,1,Firefox_v121,CAMP_C,0
U02762,28,26239,Tier1,Mobile,Organic,8,7,56,0,0,Firefox_v121,CAMP_A,0
U02763,49,76332,Tier2,Desktop,Paid,8,8,81,2,0,Chrome_v120,CAMP_A,0
U02764,40,77929,Tier2,Mobile,Paid,9,6,248,3,1,Chrome_v120,CAMP_D,0
U02765,41,57275,Tier1,Desktop,Email,10,5,75,1,0,Safari_v17,CAMP_D,0
U02766,31,36424,Tier3,Desktop,Email,8,6,43,1,0,Firefox_v121,CAMP_A,0
U02767,33,142454,Tier2,Desktop,Social,11,7,172,7,0,Edge_v119,CAMP_D,1
U02768,32,42059,Tier1,Mobile,Paid,8,3,111,0,0,Chrome_v120,CAMP_A,0
U02769,38,20000,Tier2,Mobile,Social,6,2,166,2,0,Edge_v119,CAMP_D,0
U02770,41,60599,Tier2,Desktop,Email,10,3,40,1,0,Firefox_v121,CAMP_B,0
U02771,34,51910,Tier1,Mobile,Social,6,4,443,3,1,Firefox_v121,CAMP_C,0
U02772,27,182520,Tier1,Desktop,Email,5,4,680,0,0,Chrome_v120,CAMP_A,0
U02773,42,80323,Tier3,Mobile,Social,12,5,99,3,1,Chrome_v120,CAMP_A,0
U02774,35,49853,Tier2,Mobile,Social,8,5,372,0,1,Safari_v17,CAMP_A,1
U02775,20,53203,Tier2,Mobile,Paid,9,3,334,1,1,Edge_v119,CAMP_B,0
U02776,18,52836,Tier2,Mobile,Social,12,6,584,3,1,Safari_v17,CAMP_C,1
U02777,37,226450,Tier1,Mobile,Organic,11,3,728,4,1,Safari_v17,CAMP_D,0
U02778,26,89795,Tier1,Desktop,Email,9,3,71,4,1,Edge_v119,CAMP_D,1
U02779,39,25737,Tier2,Desktop,Email,6,6,555,2,1,Firefox_v121,CAMP_C,0
U02780,27,51706,Tier1,Mobile,Email,8,3,47,2,0,Edge_v119,CAMP_D,0
U02781,36,59031,Tier1,Tablet,Paid,7,6,41,0,1,Firefox_v121,CAMP_A,0
U02782,31,30805,Tier3,Mobile,Organic,6,5,316,3,0,Safari_v17,CAMP_C,0
U02783,52,20541,Tier3,Tablet,Organic,6,7,137,0,0,Firefox_v121,CAMP_B,0
U02784,44,85591,Tier3,Desktop,Social,4,2,92,4,1,Firefox_v121,CAMP_C,0
U02785,48,36946,Tier3,Desktop,Email,8,5,401,3,0,Firefox_v121,CAMP_A,0
U02786,35,126660,Tier1,Mobile,Social,10,2,1017,1,0,Edge_v119,CAMP_C,0
U02787,43,60169,Tier3,Mobile,Organic,11,5,105,2,0,Firefox_v121,CAMP_B,0
U02788,35,45045,Tier1,Mobile,Direct,7,7,916,2,0,Edge_v119,CAMP_B,0
U02789,49,20000,Tier3,Desktop,Direct,7,4,92,1,1,Chrome_v120,CAMP_C,0
U02790,34,124665,Tier3,Mobile,Paid,8,4,325,2,1,Chrome_v120,CAMP_C,0
U02791,21,71404,Tier3,Desktop,Social,18,4,458,4,1,Safari_v17,CAMP_D,0
U02792,18,45756,Tier3,Mobile,Email,12,7,81,1,0,Safari_v17,CAMP_D,0
U02793,51,35095,Tier2,Desktop,Social,6,8,107,3,0,Edge_v119,CAMP_A,0
U02794,39,156287,Tier1,Mobile,Direct,7,8,1153,1,1,Firefox_v121,CAMP_D,0
U02795,40,31617,Tier2,Mobile,Organic,9,5,109,1,0,Firefox_v121,CAMP_A,0
U02796,49,47993,Tier2,Mobile,Social,11,5,154,1,0,Chrome_v120,CAMP_A,0
U02797,18,84275,Tier1,Mobile,Social,9,9,398,0,0,Edge_v119,CAMP_C,0
U02798,31,142979,Tier2,Mobile,Email,4,4,323,5,0,Firefox_v121,CAMP_D,0
U02799,32,52586,Tier3,Desktop,Email,10,4,615,3,0,Firefox_v121,CAMP_B,0
U02800,42,38526,Tier1,Mobile,Direct,9,4,219,4,1,Edge_v119,CAMP_B,0
U02801,28,56159,Tier3,Mobile,Paid,8,10,118,3,0,Safari_v17,CAMP_C,0
U02802,22,103020,Tier3,Desktop,Email,3,3,542,4,0,Edge_v119,CAMP_B,0
U02803,22,117905,Tier3,Mobile,Paid,11,4,207,6,0,Edge_v119,CAMP_B,1
U02804,46,26236,Tier3,Tablet,Paid,7,4,220,2,0,Firefox_v121,CAMP_C,0
U02805,27,64149,Tier2,Tablet,Organic,6,6,754,3,1,Chrome_v120,CAMP_B,0
U02806,29,25322,Tier3,Mobile,Email,8,0,144,3,0,Firefox_v121,CAMP_C,0
U02807,41,101776,Tier3,Mobile,Direct,11,3,460,4,0,Firefox_v121,CAMP_A,0
U02808,28,77144,Tier1,Mobile,Organic,10,6,1408,1,1,Firefox_v121,CAMP_D,0
U02809,18,34450,Tier2,Desktop,Organic,7,5,218,6,0,Edge_v119,CAMP_B,0
U02810,19,150314,Tier3,Desktop,Email,9,3,187,3,0,Edge_v119,CAMP_C,0
U02811,34,73204,Tier1,Desktop,Social,4,5,70,3,0,Firefox_v121,CAMP_B,0
U02812,39,68536,Tier2,Desktop,Direct,5,3,147,1,1,Firefox_v121,CAMP_D,1
U02813,32,53773,Tier2,Mobile,Organic,10,1,68,3,0,Chrome_v120,CAMP_B,0
U02814,39,59586,Tier1,Desktop,Organic,9,2,174,2,1,Safari_v17,CAMP_A,0
U02815,18,47624,Tier2,Desktop,Paid,10,7,165,3,1,Firefox_v121,CAMP_C,0
U02816,19,38379,Tier3,Desktop,Organic,9,5,307,5,1,Edge_v119,CAMP_D,0
U02817,57,125176,Tier2,Desktop,Organic,8,5,323,2,1,Safari_v17,CAMP_A,0
U02818,47,44549,Tier1,Desktop,Organic,6,10,955,0,0,Safari_v17,CAMP_B,0
U02819,42,43658,Tier1,Mobile,Organic,5,6,114,2,1,Chrome_v120,CAMP_B,0
U02820,28,55404,Tier2,Mobile,Organic,9,3,26,2,0,Safari_v17,CAMP_B,0
U02821,32,140745,Tier3,Mobile,Direct,4,10,552,2,0,Firefox_v121,CAMP_D,0
U02822,34,118030,Tier1,Mobile,Organic,5,4,10,2,1,Firefox_v121,CAMP_C,0
U02823,48,47244,Tier2,Tablet,Paid,7,5,30,1,0,Edge_v119,CAMP_D,0
U02824,39,125000,Tier1,Mobile,Email,7,5,133,1,0,Firefox_v121,CAMP_A,0
U02825,40,63887,Tier2,Desktop,Social,8,6,162,6,0,Firefox_v121,CAMP_C,0
U02826,33,36096,Tier3,Mobile,Social,10,6,334,2,1,Chrome_v120,CAMP_D,0
U02827,42,44995,Tier3,Mobile,Social,5,2,522,1,0,Safari_v17,CAMP_B,0
U02828,38,136482,Tier1,Tablet,Email,13,5,806,0,1,Chrome_v120,CAMP_A,0
U02829,35,208920,Tier2,Desktop,Email,7,4,10,1,1,Safari_v17,CAMP_B,0
U02830,27,72539,Tier1,Mobile,Social,7,7,76,1,0,Chrome_v120,CAMP_D,1
U02831,33,42619,Tier2,Mobile,Email,10,5,103,2,0,Edge_v119,CAMP_A,0
U02832,24,55550,Tier2,Mobile,Paid,10,2,351,0,0,Chrome_v120,CAMP_C,0
U02833,34,37893,Tier1,Mobile,Organic,8,5,949,1,1,Chrome_v120,CAMP_C,0
U02834,35,41354,Tier1,Mobile,Email,9,8,15,2,1,Edge_v119,CAMP_D,0
U02835,18,38986,Tier2,Mobile,Paid,3,3,12,2,1,Firefox_v121,CAMP_D,0
U02836,32,57090,Tier3,Tablet,Direct,5,2,787,2,0,Firefox_v121,CAMP_C,0
U02837,23,64370,Tier3,Desktop,Organic,9,2,440,3,0,Edge_v119,CAMP_C,0
U02838,39,54781,Tier1,Desktop,Paid,15,6,391,3,1,Edge_v119,CAMP_D,1
U02839,41,52428,Tier3,Desktop,Direct,8,7,1074,1,1,Chrome_v120,CAMP_C,0
U02840,30,94494,Tier2,Mobile,Organic,7,4,77,1,0,Edge_v119,CAMP_A,1
U02841,40,52181,Tier2,Desktop,Direct,9,2,482,0,1,Edge_v119,CAMP_D,0
U02842,40,54230,Tier3,Mobile,Direct,6,5,79,0,0,Safari_v17,CAMP_A,0
U02843,32,53855,Tier3,Desktop,Email,8,8,83,1,1,Safari_v17,CAMP_B,0
U02844,50,151141,Tier3,Mobile,Social,12,3,194,5,1,Firefox_v121,CAMP_A,1
U02845,27,44590,Tier2,Mobile,Social,4,6,306,3,1,Edge_v119,CAMP_D,0
U02846,49,85628,Tier2,Desktop,Email,8,6,91,2,1,Chrome_v120,CAMP_B,0
U02847,32,38214,Tier3,Desktop,Email,13,7,224,3,0,Firefox_v121,CAMP_C,0
U02848,26,73862,Tier1,Desktop,Social,7,4,44,3,0,Firefox_v121,CAMP_A,0
U02849,31,83095,Tier2,Tablet,Direct,9,3,806,1,1,Firefox_v121,CAMP_A,0
U02850,24,114755,Tier2,Mobile,Social,7,2,385,4,0,Edge_v119,CAMP_D,1
U02851,42,47545,Tier2,Mobile,Direct,2,6,1211,1,0,Edge_v119,CAMP_C,0
U02852,18,30687,Tier1,Mobile,Organic,10,1,82,2,0,Chrome_v120,CAMP_D,0
U02853,48,37406,Tier1,Desktop,Organic,8,0,45,3,0,Chrome_v120,CAMP_C,0
U02854,25,106801,Tier3,Desktop,Paid,8,6,35,2,0,Firefox_v121,CAMP_D,0
U02855,43,208783,Tier1,Mobile,Paid,7,5,1017,3,0,Edge_v119,CAMP_C,0
U02856,35,98782,Tier2,Desktop,Email,18,4,10,1,1,Chrome_v120,CAMP_B,0
U02857,37,28077,Tier1,Desktop,Organic,9,8,10,1,1,Safari_v17,CAMP_D,0
U02858,29,96798,Tier1,Mobile,Direct,11,2,378,1,1,Safari_v17,CAMP_B,0
U02859,38,33986,Tier1,Desktop,Paid,5,5,1196,1,0,Firefox_v121,CAMP_D,0
U02860,36,48558,Tier1,Desktop,Paid,8,4,261,2,0,Safari_v17,CAMP_D,0
U02861,20,66992,Tier3,Tablet,Organic,12,1,291,2,0,Firefox_v121,CAMP_D,0
U02862,25,74103,Tier1,Mobile,Social,15,8,284,3,0,Edge_v119,CAMP_A,1
U02863,29,62271,Tier3,Mobile,Organic,4,6,91,0,1,Firefox_v121,CAMP_D,1
U02864,27,41744,Tier2,Mobile,Organic,9,4,90,2,0,Firefox_v121,CAMP_C,0
U02865,47,113094,Tier2,Mobile,Social,7,4,32,3,1,Edge_v119,CAMP_A,0
U02866,35,43628,Tier2,Tablet,Organic,6,5,189,4,0,Chrome_v120,CAMP_C,0
U02867,27,127097,Tier2,Mobile,Organic,6,5,60,2,0,Chrome_v120,CAMP_C,0
U02868,30,26486,Tier3,Desktop,Email,8,7,111,2,1,Chrome_v120,CAMP_C,0
U02869,29,68139,Tier1,Mobile,Organic,11,6,192,2,1,Chrome_v120,CAMP_C,0
